invoice_id,customer_id,date,due_date,total,amount_paid,status
INV000331,CUST0022,2022-01-26,2022-02-25,35464.94,15797.78,Partially Paid
INV000397,CUST0165,2022-01-26,2022-02-25,26088.08,26088.08,Paid
INV000405,CUST0179,2022-01-26,2022-02-25,10188.43,4408.9,Partially Paid
INV000325,CUST0003,2022-01-26,2022-02-25,40372.55,40372.55,Paid
INV000415,CUST0199,2022-01-26,2022-02-25,44931.1,44931.1,Paid
INV000355,CUST0088,2022-01-26,2022-02-25,20373.19,20373.19,Paid
INV000342,CUST0048,2022-01-26,2022-02-25,33518.17,33518.17,Paid
INV000419,CUST0208,2022-01-26,2022-02-25,41465.79,41465.79,Paid
INV000423,CUST0219,2022-01-26,2022-02-25,22100.58,22100.58,Paid
INV000347,CUST0064,2022-01-26,2022-02-25,44466.53,44466.53,Paid
INV000360,CUST0094,2022-01-27,2022-02-26,42531.98,42531.98,Paid
INV000386,CUST0138,2022-01-27,2022-02-26,23132.3,23132.3,Paid
INV000422,CUST0217,2022-01-27,2022-02-26,57262.55,57262.55,Paid
INV000336,CUST0039,2022-01-27,2022-02-26,14851.49,14851.49,Paid
INV000409,CUST0185,2022-01-27,2022-02-26,45325.18,45325.18,Paid
INV000326,CUST0008,2022-01-27,2022-02-26,17183.08,17183.08,Paid
INV000417,CUST0206,2022-01-27,2022-02-26,48363.43,48363.43,Paid
INV000416,CUST0205,2022-01-27,2022-02-26,62830.02,62830.02,Paid
INV000410,CUST0186,2022-01-27,2022-02-26,38722.92,38722.92,Paid
INV000335,CUST0037,2022-01-27,2022-02-26,17198.1,17198.1,Paid
INV000411,CUST0188,2022-01-27,2022-02-26,51730.68,51730.68,Paid
INV000427,CUST0227,2022-01-27,2022-02-26,44846.46,44846.46,Paid
INV000371,CUST0116,2022-01-27,2022-02-26,32952.7,32952.7,Paid
INV000391,CUST0152,2022-01-27,2022-02-26,23197.91,23197.91,Paid
INV000383,CUST0134,2022-01-28,2022-02-27,44059.52,44059.52,Paid
INV000369,CUST0112,2022-01-28,2022-02-27,30866.79,30866.79,Paid
INV000379,CUST0127,2022-01-28,2022-02-27,40667.49,40667.49,Paid
INV000340,CUST0045,2022-01-28,2022-02-27,9548.73,0.0,Overdue
INV000366,CUST0108,2022-01-28,2022-02-27,59014.93,59014.93,Paid
INV000333,CUST0029,2022-01-28,2022-02-27,44947.16,44947.16,Paid
INV000359,CUST0093,2022-01-28,2022-02-27,34271.67,34271.67,Paid
INV000413,CUST0195,2022-01-28,2022-02-27,43188.68,43188.68,Paid
INV000414,CUST0198,2022-01-28,2022-02-27,42260.95,31131.5,Partially Paid
INV000425,CUST0223,2022-01-28,2022-02-27,45242.59,45242.59,Paid
INV000328,CUST0015,2022-01-28,2022-02-27,30630.53,30630.53,Paid
INV000401,CUST0174,2022-01-29,2022-02-28,50960.26,50960.26,Paid
INV000400,CUST0173,2022-01-29,2022-02-28,40196.23,40196.23,Paid
INV000406,CUST0182,2022-01-29,2022-02-28,38552.21,38552.21,Paid
INV000412,CUST0191,2022-01-29,2022-02-28,30960.28,30960.28,Paid
INV000426,CUST0224,2022-01-29,2022-02-28,23622.19,23622.19,Paid
INV000421,CUST0213,2022-01-29,2022-02-28,30842.21,30842.21,Paid
INV000404,CUST0178,2022-01-29,2022-02-28,16665.0,16665.0,Paid
INV000338,CUST0041,2022-01-29,2022-02-28,61977.06,61977.06,Paid
INV000385,CUST0136,2022-01-29,2022-02-28,25088.92,25088.92,Paid
INV000384,CUST0135,2022-01-29,2022-02-28,26041.2,26041.2,Paid
INV000332,CUST0026,2022-01-29,2022-02-28,39483.7,39483.7,Paid
INV000334,CUST0036,2022-01-29,2022-02-28,43074.35,43074.35,Paid
INV000396,CUST0164,2022-01-29,2022-02-28,31511.49,0.0,Overdue
INV000381,CUST0130,2022-01-29,2022-02-28,42322.9,42322.9,Paid
INV000378,CUST0126,2022-01-29,2022-02-28,36935.36,36935.36,Paid
INV000337,CUST0040,2022-01-29,2022-02-28,43542.71,43542.71,Paid
INV000353,CUST0085,2022-01-29,2022-02-28,40507.85,40507.85,Paid
INV000370,CUST0114,2022-01-29,2022-02-28,24540.89,24540.89,Paid
INV000339,CUST0044,2022-01-29,2022-02-28,23123.11,23123.11,Paid
INV000365,CUST0105,2022-01-29,2022-02-28,59661.37,59661.37,Paid
INV000362,CUST0098,2022-01-29,2022-02-28,42612.08,42612.08,Paid
INV000341,CUST0047,2022-01-29,2022-02-28,42687.01,42687.01,Paid
INV000344,CUST0053,2022-01-29,2022-02-28,38987.56,38987.56,Paid
INV000389,CUST0146,2022-01-30,2022-03-01,9700.93,9700.93,Paid
INV000420,CUST0209,2022-01-30,2022-03-01,42464.22,42464.22,Paid
INV000345,CUST0054,2022-01-30,2022-03-01,35740.46,35740.46,Paid
INV000424,CUST0222,2022-01-30,2022-03-01,24968.15,24968.15,Paid
INV000356,CUST0089,2022-01-30,2022-03-01,51219.0,51219.0,Paid
INV000357,CUST0090,2022-01-30,2022-03-01,35211.06,35211.06,Paid
INV000358,CUST0091,2022-01-30,2022-03-01,39021.3,39021.3,Paid
INV000367,CUST0110,2022-01-30,2022-03-01,53454.39,53454.39,Paid
INV000373,CUST0118,2022-01-30,2022-03-01,18400.13,18400.13,Paid
INV000407,CUST0183,2022-01-30,2022-03-01,49251.41,49251.41,Paid
INV000403,CUST0177,2022-01-30,2022-03-01,45583.32,45583.32,Paid
INV000402,CUST0175,2022-01-30,2022-03-01,33800.88,33800.88,Paid
INV000352,CUST0082,2022-01-30,2022-03-01,28208.71,28208.71,Paid
INV000514,CUST0176,2022-01-31,2022-03-02,14492.62,0.0,Overdue
INV000509,CUST0167,2022-01-31,2022-03-02,35516.45,35516.45,Paid
INV000458,CUST0069,2022-01-31,2022-03-02,40288.58,40288.58,Paid
INV000443,CUST0034,2022-01-31,2022-03-02,29918.4,29918.4,Paid
INV000441,CUST0032,2022-01-31,2022-03-02,26674.7,26674.7,Paid
INV000439,CUST0029,2022-01-31,2022-03-02,40135.26,40135.26,Paid
INV000462,CUST0073,2022-01-31,2022-03-02,34605.41,34605.41,Paid
INV000519,CUST0187,2022-01-31,2022-03-02,46408.79,46408.79,Paid
INV000534,CUST0217,2022-01-31,2022-03-02,49119.03,49119.03,Paid
INV000483,CUST0117,2022-01-31,2022-03-02,39903.43,39903.43,Paid
INV000482,CUST0112,2022-01-31,2022-03-02,40597.49,40597.49,Paid
INV000471,CUST0093,2022-01-31,2022-03-02,45043.26,45043.26,Paid
INV000541,CUST0225,2022-01-31,2022-03-02,45816.31,45816.31,Paid
INV000531,CUST0213,2022-01-31,2022-03-02,35268.72,35268.72,Paid
INV000492,CUST0137,2022-02-01,2022-03-03,31135.18,31135.18,Paid
INV000497,CUST0144,2022-02-01,2022-03-03,11754.11,11754.11,Paid
INV000498,CUST0145,2022-02-01,2022-03-03,53940.46,53940.46,Paid
INV000500,CUST0149,2022-02-01,2022-03-03,34822.96,34822.96,Paid
INV000480,CUST0108,2022-02-01,2022-03-03,71818.26,71818.26,Paid
INV000454,CUST0057,2022-02-01,2022-03-03,30772.91,30772.91,Paid
INV000451,CUST0053,2022-02-01,2022-03-03,46834.1,46834.1,Paid
INV000486,CUST0125,2022-02-01,2022-03-03,57861.84,57861.84,Paid
INV000530,CUST0212,2022-02-01,2022-03-03,16374.24,16374.24,Paid
INV000448,CUST0046,2022-02-01,2022-03-03,48327.31,48327.31,Paid
INV000539,CUST0223,2022-02-01,2022-03-03,46165.66,46165.66,Paid
INV000430,CUST0008,2022-02-01,2022-03-03,17631.38,17631.38,Paid
INV000537,CUST0221,2022-02-01,2022-03-03,22259.84,22259.84,Paid
INV000434,CUST0016,2022-02-01,2022-03-03,44150.04,44150.04,Paid
INV000479,CUST0106,2022-02-01,2022-03-03,41040.98,41040.98,Paid
INV000528,CUST0206,2022-02-01,2022-03-03,51271.42,51271.42,Paid
INV000529,CUST0208,2022-02-01,2022-03-03,45047.63,45047.63,Paid
INV000447,CUST0043,2022-02-01,2022-03-03,38421.3,38421.3,Paid
INV000523,CUST0196,2022-02-01,2022-03-03,20075.64,20075.64,Paid
INV000478,CUST0105,2022-02-01,2022-03-03,60034.39,60034.39,Paid
INV000524,CUST0197,2022-02-02,2022-03-04,32371.2,32371.2,Paid
INV000525,CUST0198,2022-02-02,2022-03-04,36981.58,36981.58,Paid
INV000521,CUST0192,2022-02-02,2022-03-04,28451.76,28451.76,Paid
INV000517,CUST0184,2022-02-02,2022-03-04,34494.66,34494.66,Paid
INV000495,CUST0141,2022-02-02,2022-03-04,34868.54,34868.54,Paid
INV000494,CUST0140,2022-02-02,2022-03-04,46219.48,46219.48,Paid
INV000493,CUST0139,2022-02-02,2022-03-04,29113.67,0.0,Overdue
INV000512,CUST0172,2022-02-02,2022-03-04,46236.79,46236.79,Paid
INV000489,CUST0130,2022-02-02,2022-03-04,47685.52,47685.52,Paid
INV000513,CUST0173,2022-02-02,2022-03-04,46746.29,0.0,Overdue
INV000520,CUST0188,2022-02-02,2022-03-04,57353.44,57353.44,Paid
INV000538,CUST0222,2022-02-02,2022-03-04,24070.79,24070.79,Paid
INV000515,CUST0177,2022-02-02,2022-03-04,47417.19,22169.57,Partially Paid
INV000484,CUST0119,2022-02-02,2022-03-04,30131.21,30131.21,Paid
INV000452,CUST0054,2022-02-02,2022-03-04,39673.4,39673.4,Paid
INV000466,CUST0087,2022-02-02,2022-03-04,31069.09,31069.09,Paid
INV000461,CUST0072,2022-02-02,2022-03-04,37045.65,37045.65,Paid
INV000433,CUST0013,2022-02-02,2022-03-04,35492.22,35492.22,Paid
INV000442,CUST0033,2022-02-02,2022-03-04,44860.13,44860.13,Paid
INV000469,CUST0091,2022-02-02,2022-03-04,49963.14,49963.14,Paid
INV000464,CUST0082,2022-02-02,2022-03-04,30735.99,30735.99,Paid
INV000475,CUST0100,2022-02-02,2022-03-04,45366.46,45366.46,Paid
INV000472,CUST0095,2022-02-02,2022-03-04,62571.74,62571.74,Paid
INV000437,CUST0023,2022-02-02,2022-03-04,45436.8,45436.8,Paid
INV000470,CUST0092,2022-02-02,2022-03-04,44270.29,44270.29,Paid
INV000459,CUST0070,2022-02-03,2022-03-05,72877.28,72877.28,Paid
INV000532,CUST0214,2022-02-03,2022-03-05,49427.28,49427.28,Paid
INV000499,CUST0148,2022-02-03,2022-03-05,26601.13,26601.13,Paid
INV000527,CUST0205,2022-02-03,2022-03-05,69854.22,69854.22,Paid
INV000502,CUST0155,2022-02-03,2022-03-05,42029.33,42029.33,Paid
INV000496,CUST0142,2022-02-03,2022-03-05,65660.71,65660.71,Paid
INV000505,CUST0160,2022-02-03,2022-03-05,34674.17,34674.17,Paid
INV000526,CUST0201,2022-02-03,2022-03-05,59581.64,59581.64,Paid
INV000507,CUST0164,2022-02-03,2022-03-05,34593.15,34593.15,Paid
INV000438,CUST0027,2022-02-03,2022-03-05,25553.69,25553.69,Paid
INV000533,CUST0216,2022-02-03,2022-03-05,23459.78,23459.78,Paid
INV000453,CUST0056,2022-02-03,2022-03-05,51327.19,51327.19,Paid
INV000428,CUST0001,2022-02-03,2022-03-05,37398.66,37398.66,Paid
INV000542,CUST0228,2022-02-03,2022-03-05,64832.67,64832.67,Paid
INV000465,CUST0084,2022-02-03,2022-03-05,59301.92,59301.92,Paid
INV000440,CUST0031,2022-02-04,2022-03-06,22334.4,22334.4,Paid
INV000516,CUST0180,2022-02-04,2022-03-06,13104.56,11691.85,Partially Paid
INV000457,CUST0066,2022-02-04,2022-03-06,33955.23,33955.23,Paid
INV000508,CUST0165,2022-02-04,2022-03-06,31709.56,31709.56,Paid
INV000522,CUST0193,2022-02-04,2022-03-06,30191.01,30191.01,Paid
INV000476,CUST0101,2022-02-04,2022-03-06,44009.83,44009.83,Paid
INV000460,CUST0071,2022-02-04,2022-03-06,56473.69,56473.69,Paid
INV000449,CUST0047,2022-02-04,2022-03-06,55477.21,55477.21,Paid
INV000491,CUST0134,2022-02-04,2022-03-06,46841.32,46841.32,Paid
INV000488,CUST0129,2022-02-04,2022-03-06,37081.27,37081.27,Paid
INV000487,CUST0127,2022-02-04,2022-03-06,43033.38,43033.38,Paid
INV000535,CUST0218,2022-02-04,2022-03-06,37145.2,37145.2,Paid
INV000485,CUST0120,2022-02-04,2022-03-06,40386.83,40386.83,Paid
INV000432,CUST0011,2022-02-04,2022-03-06,28116.8,28116.8,Paid
INV000474,CUST0098,2022-02-04,2022-03-06,52756.91,52756.91,Paid
INV000436,CUST0022,2022-02-04,2022-03-06,35843.27,35843.27,Paid
INV000435,CUST0020,2022-02-05,2022-03-07,47970.13,47970.13,Paid
INV000536,CUST0219,2022-02-05,2022-03-07,20682.75,20682.75,Paid
INV000445,CUST0038,2022-02-05,2022-03-07,63554.63,63554.63,Paid
INV000444,CUST0037,2022-02-05,2022-03-07,16236.8,16236.8,Paid
INV000518,CUST0186,2022-02-05,2022-03-07,34201.52,34201.52,Paid
INV000450,CUST0052,2022-02-05,2022-03-07,40441.63,40441.63,Paid
INV000455,CUST0058,2022-02-05,2022-03-07,40710.39,40710.39,Paid
INV000477,CUST0102,2022-02-05,2022-03-07,53428.35,53428.35,Paid
INV000473,CUST0096,2022-02-05,2022-03-07,36453.24,36453.24,Paid
INV000468,CUST0090,2022-02-05,2022-03-07,35555.35,35555.35,Paid
INV000467,CUST0088,2022-02-05,2022-03-07,20774.52,20774.52,Paid
INV000490,CUST0131,2022-02-05,2022-03-07,31919.94,31919.94,Paid
INV000446,CUST0040,2022-02-06,2022-03-08,42762.25,42762.25,Paid
INV000540,CUST0224,2022-02-06,2022-03-08,23808.05,23808.05,Paid
INV000429,CUST0003,2022-02-06,2022-03-08,47079.34,47079.34,Paid
INV000431,CUST0009,2022-02-06,2022-03-08,33518.94,33518.94,Paid
INV000481,CUST0111,2022-02-06,2022-03-08,43601.99,43601.99,Paid
INV000501,CUST0154,2022-02-06,2022-03-08,34930.19,34930.19,Paid
INV000503,CUST0157,2022-02-06,2022-03-08,38994.78,38994.78,Paid
INV000504,CUST0159,2022-02-06,2022-03-08,27548.33,27548.33,Paid
INV000506,CUST0161,2022-02-06,2022-03-08,27462.89,27462.89,Paid
INV000510,CUST0169,2022-02-06,2022-03-08,31151.4,31151.4,Paid
INV000511,CUST0170,2022-02-06,2022-03-08,34418.1,34418.1,Paid
INV000463,CUST0081,2022-02-06,2022-03-08,39959.0,39959.0,Paid
INV000456,CUST0065,2022-02-06,2022-03-08,50477.19,50477.19,Paid
INV000609,CUST0126,2022-02-07,2022-03-09,41611.26,41611.26,Paid
INV000608,CUST0125,2022-02-07,2022-03-09,59467.85,59467.85,Paid
INV000607,CUST0121,2022-02-07,2022-03-09,30645.75,30645.75,Paid
INV000604,CUST0116,2022-02-07,2022-03-09,34770.88,30028.52,Partially Paid
INV000588,CUST0089,2022-02-07,2022-03-09,54922.91,54922.91,Paid
INV000600,CUST0112,2022-02-07,2022-03-09,40511.17,40511.17,Paid
INV000567,CUST0047,2022-02-07,2022-03-09,48378.18,48378.18,Paid
INV000614,CUST0135,2022-02-07,2022-03-09,25271.65,0.0,Overdue
INV000581,CUST0079,2022-02-07,2022-03-09,35331.87,35331.87,Paid
INV000563,CUST0037,2022-02-07,2022-03-09,17427.78,17427.78,Paid
INV000620,CUST0151,2022-02-07,2022-03-09,37090.49,37090.49,Paid
INV000574,CUST0058,2022-02-07,2022-03-09,45560.75,45560.75,Paid
INV000627,CUST0167,2022-02-07,2022-03-09,34915.52,34915.52,Paid
INV000632,CUST0179,2022-02-07,2022-03-09,11259.68,7720.45,Partially Paid
INV000633,CUST0182,2022-02-07,2022-03-09,37411.19,37411.19,Paid
INV000639,CUST0195,2022-02-07,2022-03-09,53714.92,47112.16,Partially Paid
INV000647,CUST0209,2022-02-07,2022-03-09,42370.24,42370.24,Paid
INV000648,CUST0210,2022-02-07,2022-03-09,22110.32,22110.32,Paid
INV000576,CUST0061,2022-02-07,2022-03-09,32738.7,32738.7,Paid
INV000626,CUST0166,2022-02-08,2022-03-10,45745.04,45745.04,Paid
INV000610,CUST0127,2022-02-08,2022-03-10,44829.8,44829.8,Paid
INV000629,CUST0172,2022-02-08,2022-03-10,47716.39,47716.39,Paid
INV000630,CUST0175,2022-02-08,2022-03-10,31654.7,31654.7,Paid
INV000654,CUST0223,2022-02-08,2022-03-10,41801.19,41801.19,Paid
INV000587,CUST0087,2022-02-08,2022-03-10,34953.59,34953.59,Paid
INV000651,CUST0214,2022-02-08,2022-03-10,49446.9,49446.9,Paid
INV000624,CUST0161,2022-02-08,2022-03-10,27576.99,27576.99,Paid
INV000642,CUST0201,2022-02-08,2022-03-10,61528.86,61528.86,Paid
INV000603,CUST0115,2022-02-08,2022-03-10,41944.49,41944.49,Paid
INV000559,CUST0032,2022-02-08,2022-03-10,25940.69,25940.69,Paid
INV000545,CUST0005,2022-02-08,2022-03-10,19538.14,19538.14,Paid
INV000549,CUST0015,2022-02-08,2022-03-10,31008.36,31008.36,Paid
INV000550,CUST0016,2022-02-08,2022-03-10,43648.79,0.0,Overdue
INV000543,CUST0003,2022-02-08,2022-03-10,47247.79,47247.79,Paid
INV000636,CUST0188,2022-02-09,2022-03-11,55186.33,55186.33,Paid
INV000548,CUST0012,2022-02-09,2022-03-11,17062.87,17062.87,Paid
INV000625,CUST0162,2022-02-09,2022-03-11,10271.79,10271.79,Paid
INV000650,CUST0213,2022-02-09,2022-03-11,31481.75,31481.75,Paid
INV000615,CUST0138,2022-02-09,2022-03-11,20043.96,20043.96,Paid
INV000613,CUST0131,2022-02-09,2022-03-11,28381.24,28381.24,Paid
INV000612,CUST0130,2022-02-09,2022-03-11,44557.9,44557.9,Paid
INV000560,CUST0033,2022-02-09,2022-03-11,39633.69,39633.69,Paid
INV000656,CUST0225,2022-02-09,2022-03-11,48017.03,48017.03,Paid
INV000597,CUST0105,2022-02-09,2022-03-11,61740.58,61740.58,Paid
INV000590,CUST0093,2022-02-09,2022-03-11,43887.66,43887.66,Paid
INV000644,CUST0204,2022-02-09,2022-03-11,36420.7,36420.7,Paid
INV000580,CUST0077,2022-02-09,2022-03-11,20559.12,20559.12,Paid
INV000585,CUST0084,2022-02-09,2022-03-11,55768.24,55768.24,Paid
INV000565,CUST0040,2022-02-09,2022-03-11,37074.11,37074.11,Paid
INV000568,CUST0048,2022-02-09,2022-03-11,35029.86,35029.86,Paid
INV000640,CUST0198,2022-02-10,2022-03-12,41155.79,41155.79,Paid
INV000570,CUST0053,2022-02-10,2022-03-12,39738.13,39738.13,Paid
INV000634,CUST0183,2022-02-10,2022-03-12,52076.18,52076.18,Paid
INV000569,CUST0049,2022-02-10,2022-03-12,30966.61,30966.61,Paid
INV000544,CUST0004,2022-02-10,2022-03-12,27226.46,27226.46,Paid
INV000552,CUST0019,2022-02-10,2022-03-12,15654.93,15654.93,Paid
INV000553,CUST0020,2022-02-10,2022-03-12,51744.07,51744.07,Paid
INV000554,CUST0022,2022-02-10,2022-03-12,40840.39,40840.39,Paid
INV000649,CUST0211,2022-02-10,2022-03-12,35622.43,35622.43,Paid
INV000621,CUST0154,2022-02-10,2022-03-12,33949.02,33949.02,Paid
INV000619,CUST0148,2022-02-10,2022-03-12,26223.99,26223.99,Paid
INV000606,CUST0120,2022-02-10,2022-03-12,36160.49,36160.49,Paid
INV000572,CUST0056,2022-02-10,2022-03-12,44596.41,44596.41,Paid
INV000653,CUST0222,2022-02-10,2022-03-12,27261.86,27261.86,Paid
INV000566,CUST0045,2022-02-10,2022-03-12,12091.67,12091.67,Paid
INV000594,CUST0100,2022-02-10,2022-03-12,57009.54,57009.54,Paid
INV000595,CUST0102,2022-02-10,2022-03-12,49732.51,49732.51,Paid
INV000596,CUST0103,2022-02-10,2022-03-12,55874.02,55874.02,Paid
INV000655,CUST0224,2022-02-10,2022-03-12,26886.21,26886.21,Paid
INV000605,CUST0117,2022-02-10,2022-03-12,44231.8,44231.8,Paid
INV000564,CUST0038,2022-02-10,2022-03-12,77088.36,77088.36,Paid
INV000637,CUST0192,2022-02-11,2022-03-13,28566.62,28566.62,Paid
INV000635,CUST0184,2022-02-11,2022-03-13,37390.81,37390.81,Paid
INV000631,CUST0176,2022-02-11,2022-03-13,12265.68,12265.68,Paid
INV000577,CUST0066,2022-02-11,2022-03-13,30212.91,30212.91,Paid
INV000628,CUST0170,2022-02-11,2022-03-13,31276.9,31276.9,Paid
INV000623,CUST0158,2022-02-11,2022-03-13,38494.03,38494.03,Paid
INV000578,CUST0068,2022-02-11,2022-03-13,25635.88,21661.24,Partially Paid
INV000589,CUST0090,2022-02-11,2022-03-13,32919.71,32919.71,Paid
INV000584,CUST0082,2022-02-11,2022-03-13,23865.48,23865.48,Paid
INV000579,CUST0071,2022-02-11,2022-03-13,55510.91,55510.91,Paid
INV000562,CUST0035,2022-02-11,2022-03-13,28795.78,28795.78,Paid
INV000556,CUST0026,2022-02-11,2022-03-13,42138.66,42138.66,Paid
INV000643,CUST0203,2022-02-11,2022-03-13,14515.6,14515.6,Paid
INV000652,CUST0218,2022-02-11,2022-03-13,33254.21,33254.21,Paid
INV000557,CUST0028,2022-02-11,2022-03-13,44004.26,44004.26,Paid
INV000555,CUST0023,2022-02-11,2022-03-13,44635.98,44635.98,Paid
INV000645,CUST0205,2022-02-12,2022-03-14,71589.75,71589.75,Paid
INV000641,CUST0199,2022-02-12,2022-03-14,47982.53,47982.53,Paid
INV000573,CUST0057,2022-02-12,2022-03-14,33401.09,33401.09,Paid
INV000591,CUST0094,2022-02-12,2022-03-14,40745.78,18570.9,Partially Paid
INV000558,CUST0029,2022-02-12,2022-03-14,47508.05,47508.05,Paid
INV000601,CUST0113,2022-02-12,2022-03-14,29760.5,29760.5,Paid
INV000575,CUST0059,2022-02-12,2022-03-14,15715.76,15715.76,Paid
INV000659,CUST0230,2022-02-12,2022-03-14,58623.56,58623.56,Paid
INV000571,CUST0054,2022-02-12,2022-03-14,40077.31,40077.31,Paid
INV000618,CUST0147,2022-02-12,2022-03-14,38207.63,38207.63,Paid
INV000599,CUST0110,2022-02-12,2022-03-14,44589.96,44589.96,Paid
INV000657,CUST0226,2022-02-12,2022-03-14,30713.12,30713.12,Paid
INV000593,CUST0099,2022-02-12,2022-03-14,60473.2,60473.2,Paid
INV000646,CUST0207,2022-02-13,2022-03-15,22137.62,22137.62,Paid
INV000658,CUST0227,2022-02-13,2022-03-15,50825.37,50825.37,Paid
INV000622,CUST0156,2022-02-13,2022-03-15,34475.94,34475.94,Paid
INV000547,CUST0010,2022-02-13,2022-03-15,26245.51,26245.51,Paid
INV000582,CUST0080,2022-02-13,2022-03-15,52359.75,52359.75,Paid
INV000546,CUST0009,2022-02-13,2022-03-15,33795.81,33795.81,Paid
INV000586,CUST0085,2022-02-13,2022-03-15,35107.11,35107.11,Paid
INV000592,CUST0098,2022-02-13,2022-03-15,50267.1,50267.1,Paid
INV000598,CUST0106,2022-02-13,2022-03-15,36586.95,36586.95,Paid
INV000602,CUST0114,2022-02-13,2022-03-15,31281.18,31281.18,Paid
INV000583,CUST0081,2022-02-13,2022-03-15,43327.37,43327.37,Paid
INV000611,CUST0128,2022-02-13,2022-03-15,38791.85,38791.85,Paid
INV000616,CUST0141,2022-02-13,2022-03-15,35755.47,35755.47,Paid
INV000617,CUST0142,2022-02-13,2022-03-15,65339.86,65339.86,Paid
INV000638,CUST0193,2022-02-13,2022-03-15,35861.79,35861.79,Paid
INV000551,CUST0018,2022-02-13,2022-03-15,31652.45,31652.45,Paid
INV000561,CUST0034,2022-02-13,2022-03-15,40901.01,40901.01,Paid
INV000751,CUST0178,2022-02-14,2022-03-16,17193.63,17193.63,Paid
INV000692,CUST0066,2022-02-14,2022-03-16,36077.7,36077.7,Paid
INV000694,CUST0070,2022-02-14,2022-03-16,66308.31,66308.31,Paid
INV000697,CUST0073,2022-02-14,2022-03-16,35131.34,35131.34,Paid
INV000700,CUST0077,2022-02-14,2022-03-16,21873.62,21873.62,Paid
INV000732,CUST0131,2022-02-14,2022-03-16,27292.21,27292.21,Paid
INV000761,CUST0193,2022-02-14,2022-03-16,34960.17,34960.17,Paid
INV000736,CUST0142,2022-02-14,2022-03-16,66655.2,66655.2,Paid
INV000742,CUST0149,2022-02-14,2022-03-16,33872.5,33872.5,Paid
INV000743,CUST0152,2022-02-14,2022-03-16,23738.8,23738.8,Paid
INV000686,CUST0050,2022-02-14,2022-03-16,23808.46,23808.46,Paid
INV000703,CUST0085,2022-02-14,2022-03-16,35731.1,35731.1,Paid
INV000773,CUST0218,2022-02-14,2022-03-16,35310.95,35310.95,Paid
INV000660,CUST0002,2022-02-14,2022-03-16,30477.03,30477.03,Paid
INV000778,CUST0231,2022-02-14,2022-03-16,16648.07,16648.07,Paid
INV000667,CUST0014,2022-02-14,2022-03-16,16604.99,16604.99,Paid
INV000749,CUST0166,2022-02-15,2022-03-17,45174.55,45174.55,Paid
INV000759,CUST0191,2022-02-15,2022-03-17,31893.58,31893.58,Paid
INV000720,CUST0114,2022-02-15,2022-03-17,31355.0,31355.0,Paid
INV000760,CUST0192,2022-02-15,2022-03-17,26323.75,26323.75,Paid
INV000712,CUST0104,2022-02-15,2022-03-17,29563.47,29563.47,Paid
INV000764,CUST0198,2022-02-15,2022-03-17,42192.73,42192.73,Paid
INV000704,CUST0087,2022-02-15,2022-03-17,31827.26,31827.26,Paid
INV000768,CUST0208,2022-02-15,2022-03-17,36518.85,36518.85,Paid
INV000752,CUST0179,2022-02-15,2022-03-17,11508.84,11508.84,Paid
INV000770,CUST0210,2022-02-15,2022-03-17,29115.65,29115.65,Paid
INV000776,CUST0226,2022-02-15,2022-03-17,29538.58,29538.58,Paid
INV000662,CUST0004,2022-02-15,2022-03-17,26555.03,26555.03,Paid
INV000738,CUST0145,2022-02-15,2022-03-17,49851.07,49851.07,Paid
INV000771,CUST0214,2022-02-15,2022-03-17,43569.58,43569.58,Paid
INV000758,CUST0189,2022-02-15,2022-03-17,10012.99,0.0,Overdue
INV000750,CUST0167,2022-02-15,2022-03-17,33267.41,33267.41,Paid
INV000677,CUST0032,2022-02-15,2022-03-17,30352.64,30352.64,Paid
INV000679,CUST0035,2022-02-15,2022-03-17,23525.98,23525.98,Paid
INV000680,CUST0039,2022-02-15,2022-03-17,17997.66,17997.66,Paid
INV000740,CUST0147,2022-02-16,2022-03-18,42537.38,42537.38,Paid
INV000675,CUST0029,2022-02-16,2022-03-18,43935.0,43935.0,Paid
INV000756,CUST0187,2022-02-16,2022-03-18,43305.65,43305.65,Paid
INV000676,CUST0031,2022-02-16,2022-03-18,24963.61,24963.61,Paid
INV000729,CUST0126,2022-02-16,2022-03-18,47792.62,47792.62,Paid
INV000717,CUST0110,2022-02-16,2022-03-18,56888.3,56888.3,Paid
INV000753,CUST0181,2022-02-16,2022-03-18,55929.85,55929.85,Paid
INV000714,CUST0106,2022-02-16,2022-03-18,40573.45,40573.45,Paid
INV000779,CUST0232,2022-02-16,2022-03-18,42229.11,42229.11,Paid
