payment_id,invoice_id,customer_id,date,amount
PAY000540,INV000481,CUST0111,2022-02-08,43601.99
PAY000554,INV000496,CUST0142,2022-02-08,65660.71
PAY000579,INV000522,CUST0193,2022-02-08,30191.01
PAY000575,INV000518,CUST0186,2022-02-08,34201.52
PAY000549,INV000490,CUST0131,2022-02-08,31919.94
PAY000598,INV000539,CUST0223,2022-02-08,46165.66
PAY000503,INV000449,CUST0047,2022-02-08,55477.21
PAY000501,INV000448,CUST0046,2022-02-08,33294.28
PAY000530,INV000472,CUST0095,2022-02-08,62571.74
PAY000531,INV000473,CUST0096,2022-02-08,36453.24
PAY000707,INV000639,CUST0195,2022-02-08,47112.16
PAY000522,INV000465,CUST0084,2022-02-08,59301.92
PAY000499,INV000446,CUST0040,2022-02-08,42762.25
PAY000342,INV000302,CUST0179,2022-02-08,10868.41
PAY000082,INV000070,CUST0138,2022-02-08,10354.49
PAY000201,INV000176,CUST0144,2022-02-08,3662.36
PAY000289,INV000255,CUST0066,2022-02-08,30168.1
PAY000129,INV000112,CUST0019,2022-02-08,15291.01
PAY000487,INV000435,CUST0020,2022-02-08,47970.13
PAY000478,INV000428,CUST0001,2022-02-08,37398.66
PAY000486,INV000434,CUST0016,2022-02-08,21663.25
PAY000436,INV000388,CUST0143,2022-02-08,33781.67
PAY000381,INV000334,CUST0036,2022-02-08,26311.22
PAY000259,INV000225,CUST0014,2022-02-08,7824.59
PAY000622,INV000559,CUST0032,2022-02-09,25940.69
PAY000532,INV000474,CUST0098,2022-02-09,52756.91
PAY000560,INV000501,CUST0154,2022-02-09,34930.19
PAY000535,INV000476,CUST0101,2022-02-09,44009.83
PAY000432,INV000385,CUST0136,2022-02-09,25088.92
PAY000460,INV000412,CUST0191,2022-02-09,30960.28
PAY000431,INV000384,CUST0135,2022-02-09,26041.2
PAY000716,INV000647,CUST0209,2022-02-09,23435.68
PAY000407,INV000361,CUST0097,2022-02-09,29743.92
PAY000599,INV000540,CUST0224,2022-02-09,23808.05
PAY000546,INV000487,CUST0127,2022-02-09,43033.38
PAY000547,INV000488,CUST0129,2022-02-09,37081.27
PAY000536,INV000477,CUST0102,2022-02-09,53428.35
PAY000565,INV000506,CUST0161,2022-02-09,27462.89
PAY000382,INV000335,CUST0037,2022-02-09,17198.1
PAY000687,INV000620,CUST0151,2022-02-09,37090.49
PAY000315,INV000277,CUST0125,2022-02-09,27605.09
PAY000488,INV000436,CUST0022,2022-02-09,35843.27
PAY000512,INV000456,CUST0065,2022-02-09,50477.19
PAY000677,INV000610,CUST0127,2022-02-09,44829.8
PAY000497,INV000445,CUST0038,2022-02-09,22539.62
PAY000654,INV000588,CUST0089,2022-02-09,54922.91
PAY000640,INV000576,CUST0061,2022-02-09,32738.7
PAY000517,INV000460,CUST0071,2022-02-09,56473.69
PAY000475,INV000425,CUST0223,2022-02-09,20872.13
PAY000589,INV000530,CUST0212,2022-02-10,16374.24
PAY000392,INV000346,CUST0060,2022-02-10,47654.57
PAY000597,INV000538,CUST0222,2022-02-10,24070.79
PAY000572,INV000515,CUST0177,2022-02-10,22169.57
PAY000551,INV000492,CUST0137,2022-02-10,31135.18
PAY000664,INV000597,CUST0105,2022-02-10,61740.58
PAY000670,INV000603,CUST0115,2022-02-10,41944.49
PAY000570,INV000511,CUST0170,2022-02-10,34418.1
PAY000472,INV000423,CUST0219,2022-02-10,22100.58
PAY000473,INV000424,CUST0222,2022-02-10,24968.15
PAY000569,INV000510,CUST0169,2022-02-10,31151.4
PAY000722,INV000650,CUST0213,2022-02-10,31481.75
PAY000479,INV000429,CUST0003,2022-02-10,47079.34
PAY000723,INV000651,CUST0214,2022-02-10,15942.76
PAY000528,INV000470,CUST0092,2022-02-10,24693.65
PAY000213,INV000186,CUST0164,2022-02-10,12788.4
PAY000467,INV000418,CUST0207,2022-02-10,9754.42
PAY000507,INV000452,CUST0054,2022-02-10,13175.11
PAY000564,INV000505,CUST0160,2022-02-10,34674.17
PAY000364,INV000320,CUST0219,2022-02-11,12055.87
PAY000372,INV000327,CUST0011,2022-02-11,25173.17
PAY000580,INV000523,CUST0196,2022-02-11,8630.05
PAY000578,INV000521,CUST0192,2022-02-11,28451.76
PAY000673,INV000606,CUST0120,2022-02-11,36160.49
PAY000203,INV000178,CUST0146,2022-02-11,9793.68
PAY000397,INV000351,CUST0077,2022-02-11,19676.54
PAY000710,INV000642,CUST0201,2022-02-11,61528.86
PAY000334,INV000294,CUST0164,2022-02-11,28025.55
PAY000704,INV000636,CUST0188,2022-02-11,55186.33
PAY000620,INV000557,CUST0028,2022-02-11,44004.26
PAY000698,INV000630,CUST0175,2022-02-11,31654.7
PAY000482,INV000432,CUST0011,2022-02-11,28116.8
PAY000650,INV000585,CUST0084,2022-02-11,55768.24
PAY000694,INV000626,CUST0166,2022-02-11,45745.04
PAY000511,INV000455,CUST0058,2022-02-11,40710.39
PAY000667,INV000600,CUST0112,2022-02-12,40511.17
PAY000663,INV000596,CUST0103,2022-02-12,55874.02
PAY000634,INV000570,CUST0053,2022-02-12,39738.13
PAY000697,INV000629,CUST0172,2022-02-12,47716.39
PAY000212,INV000185,CUST0163,2022-02-12,23598.26
PAY000633,INV000569,CUST0049,2022-02-12,30966.61
PAY000015,INV000012,CUST0014,2022-02-12,5477.88
PAY000645,INV000581,CUST0079,2022-02-12,15454.81
PAY000705,INV000637,CUST0192,2022-02-12,28566.62
PAY000584,INV000525,CUST0198,2022-02-12,16386.47
PAY000481,INV000431,CUST0009,2022-02-12,33518.94
PAY000543,INV000484,CUST0119,2022-02-12,30131.21
PAY000534,INV000475,CUST0100,2022-02-12,18933.67
PAY000562,INV000503,CUST0157,2022-02-12,38994.78
PAY000433,INV000386,CUST0138,2022-02-12,8361.9
PAY000505,INV000450,CUST0052,2022-02-12,24795.76
PAY000558,INV000499,CUST0148,2022-02-12,26601.13
PAY000602,INV000543,CUST0003,2022-02-13,31766.83
PAY000419,INV000373,CUST0118,2022-02-13,18400.13
PAY000627,INV000564,CUST0038,2022-02-13,77088.36
PAY000691,INV000624,CUST0161,2022-02-13,27576.99
PAY000638,INV000574,CUST0058,2022-02-13,45560.75
PAY000443,INV000395,CUST0162,2022-02-13,9892.29
PAY000708,INV000640,CUST0198,2022-02-13,41155.79
PAY000706,INV000638,CUST0193,2022-02-13,35861.79
PAY000617,INV000555,CUST0023,2022-02-13,13535.76
PAY000728,INV000655,CUST0224,2022-02-13,9588.6
PAY000727,INV000654,CUST0223,2022-02-13,41801.19
PAY000703,INV000635,CUST0184,2022-02-13,37390.81
PAY000545,INV000486,CUST0125,2022-02-13,57861.84
PAY000671,INV000604,CUST0116,2022-02-13,30028.52
PAY000553,INV000495,CUST0141,2022-02-13,34868.54
PAY000679,INV000612,CUST0130,2022-02-13,44557.9
PAY000484,INV000433,CUST0013,2022-02-13,20473.78
PAY000655,INV000589,CUST0090,2022-02-14,32919.71
PAY000676,INV000609,CUST0126,2022-02-14,41611.26
PAY000452,INV000404,CUST0178,2022-02-14,5290.96
PAY000615,INV000553,CUST0020,2022-02-14,51744.07
PAY000678,INV000611,CUST0128,2022-02-14,38791.85
PAY000526,INV000469,CUST0091,2022-02-14,49963.14
PAY000371,INV000326,CUST0008,2022-02-14,10497.44
PAY000656,INV000590,CUST0093,2022-02-14,43887.66
PAY000680,INV000613,CUST0131,2022-02-14,28381.24
PAY000661,INV000595,CUST0102,2022-02-14,17805.64
PAY000637,INV000573,CUST0057,2022-02-14,33401.09
PAY000725,INV000652,CUST0218,2022-02-14,33254.21
PAY000684,INV000618,CUST0147,2022-02-14,38207.63
PAY000631,INV000567,CUST0047,2022-02-14,48378.18
PAY000592,INV000533,CUST0216,2022-02-14,23459.78
PAY000404,INV000358,CUST0091,2022-02-14,39021.3
PAY000391,INV000345,CUST0054,2022-02-14,35740.46
PAY000626,INV000563,CUST0037,2022-02-14,17427.78
PAY000702,INV000634,CUST0183,2022-02-15,52076.18
PAY000630,INV000566,CUST0045,2022-02-15,12091.67
PAY000490,INV000438,CUST0027,2022-02-15,25553.69
PAY000605,INV000545,CUST0005,2022-02-15,19538.14
PAY000611,INV000549,CUST0015,2022-02-15,31008.36
PAY000609,INV000548,CUST0012,2022-02-15,10695.24
PAY000187,INV000165,CUST0118,2022-02-15,18401.17
PAY000658,INV000592,CUST0098,2022-02-15,50267.1
PAY000502,INV000448,CUST0046,2022-02-15,15033.03
PAY000619,INV000556,CUST0026,2022-02-15,42138.66
PAY000520,INV000463,CUST0081,2022-02-15,39959.0
PAY000825,INV000736,CUST0142,2022-02-16,66655.2
PAY000695,INV000627,CUST0167,2022-02-16,34915.52
PAY000804,INV000717,CUST0110,2022-02-16,56888.3
PAY000653,INV000587,CUST0087,2022-02-16,34953.59
PAY000696,INV000628,CUST0170,2022-02-16,31276.9
PAY000657,INV000591,CUST0094,2022-02-16,18570.9
PAY000498,INV000445,CUST0038,2022-02-16,41015.01
PAY000324,INV000285,CUST0146,2022-02-16,9809.59
PAY000596,INV000537,CUST0221,2022-02-16,22259.84
PAY000568,INV000509,CUST0167,2022-02-16,35516.45
PAY000779,INV000697,CUST0073,2022-02-16,35131.34
PAY000582,INV000524,CUST0197,2022-02-16,32371.2
PAY000717,INV000647,CUST0209,2022-02-16,18934.56
PAY000672,INV000605,CUST0117,2022-02-16,44231.8
PAY000588,INV000529,CUST0208,2022-02-16,45047.63
PAY000555,INV000497,CUST0144,2022-02-16,6426.83
PAY000726,INV000653,CUST0222,2022-02-16,27261.86
PAY000636,INV000572,CUST0056,2022-02-16,44596.41
PAY000713,INV000645,CUST0205,2022-02-16,32477.8
PAY000849,INV000760,CUST0192,2022-02-16,26323.75
PAY000624,INV000561,CUST0034,2022-02-16,40901.01
PAY000628,INV000565,CUST0040,2022-02-16,11355.17
PAY000573,INV000516,CUST0180,2022-02-16,11691.85
PAY000623,INV000560,CUST0033,2022-02-16,39633.69
PAY000509,INV000453,CUST0056,2022-02-17,51327.19
PAY000733,INV000658,CUST0227,2022-02-17,50825.37
PAY000724,INV000651,CUST0214,2022-02-17,33504.14
PAY000766,INV000686,CUST0050,2022-02-17,23808.46
PAY000853,INV000764,CUST0198,2022-02-17,42192.73
PAY000688,INV000621,CUST0154,2022-02-17,33949.02
PAY000683,INV000617,CUST0142,2022-02-17,65339.86
PAY000643,INV000579,CUST0071,2022-02-17,55510.91
PAY000764,INV000684,CUST0047,2022-02-17,47424.07
PAY000730,INV000656,CUST0225,2022-02-17,48017.03
PAY000850,INV000761,CUST0193,2022-02-17,34960.17
PAY000843,INV000753,CUST0181,2022-02-17,55929.85
PAY000508,INV000452,CUST0054,2022-02-17,26498.29
PAY000214,INV000186,CUST0164,2022-02-17,18603.06
PAY000786,INV000703,CUST0085,2022-02-18,35731.1
PAY000690,INV000623,CUST0158,2022-02-18,38494.03
PAY000741,INV000665,CUST0011,2022-02-18,24647.38
PAY000720,INV000649,CUST0211,2022-02-18,18389.04
PAY000800,INV000714,CUST0106,2022-02-18,40573.45
PAY000762,INV000682,CUST0042,2022-02-18,63335.25
PAY000734,INV000659,CUST0230,2022-02-18,58623.56
PAY000621,INV000558,CUST0029,2022-02-18,47508.05
PAY000833,INV000743,CUST0152,2022-02-18,23738.8
PAY000647,INV000582,CUST0080,2022-02-18,52359.75
PAY000863,INV000773,CUST0218,2022-02-18,35310.95
PAY000861,INV000771,CUST0214,2022-02-18,43569.58
PAY000651,INV000586,CUST0085,2022-02-18,17176.65
PAY000524,INV000467,CUST0088,2022-02-18,20774.52
PAY000659,INV000593,CUST0099,2022-02-18,60473.2
PAY000429,INV000382,CUST0132,2022-02-18,16657.1
PAY000819,INV000732,CUST0131,2022-02-18,27292.21
PAY000834,INV000744,CUST0154,2022-02-18,37815.53
PAY000665,INV000598,CUST0106,2022-02-18,36586.95
PAY000666,INV000599,CUST0110,2022-02-18,44589.96
PAY000816,INV000729,CUST0126,2022-02-18,47792.62
PAY000839,INV000749,CUST0166,2022-02-18,45174.55
PAY000581,INV000523,CUST0196,2022-02-18,11445.59
PAY000859,INV000769,CUST0209,2022-02-19,41209.49
PAY000604,INV000544,CUST0004,2022-02-19,27226.46
PAY000675,INV000608,CUST0125,2022-02-19,59467.85
PAY000606,INV000546,CUST0009,2022-02-19,11608.79
PAY000787,INV000704,CUST0087,2022-02-19,31827.26
PAY000646,INV000581,CUST0079,2022-02-19,19877.06
PAY000444,INV000397,CUST0165,2022-02-19,26088.08
PAY000660,INV000594,CUST0100,2022-02-19,57009.54
PAY000760,INV000681,CUST0040,2022-02-19,15904.52
PAY000492,INV000440,CUST0031,2022-02-19,22334.4
PAY000434,INV000386,CUST0138,2022-02-19,14770.4
PAY000773,INV000692,CUST0066,2022-02-20,36077.7
PAY000862,INV000772,CUST0217,2022-02-20,62407.25
PAY000870,INV000779,CUST0232,2022-02-20,22103.22
PAY000774,INV000693,CUST0069,2022-02-20,38210.02
PAY000857,INV000767,CUST0203,2022-02-20,17466.2
PAY000763,INV000683,CUST0043,2022-02-20,41519.73
PAY000603,INV000543,CUST0003,2022-02-20,15480.96
PAY000496,INV000444,CUST0037,2022-02-20,16236.8
PAY000729,INV000655,CUST0224,2022-02-20,17297.61
PAY000788,INV000705,CUST0089,2022-02-20,32209.59
PAY000625,INV000562,CUST0035,2022-02-20,28795.78
PAY000709,INV000641,CUST0199,2022-02-20,47982.53
PAY000618,INV000555,CUST0023,2022-02-20,31100.22
PAY000830,INV000740,CUST0147,2022-02-20,42537.38
PAY000832,INV000742,CUST0149,2022-02-20,33872.5
PAY000752,INV000675,CUST0029,2022-02-20,43935.0
PAY000632,INV000568,CUST0048,2022-02-20,35029.86
PAY000790,INV000706,CUST0090,2022-02-20,32812.18
PAY000817,INV000730,CUST0127,2022-02-20,50124.91
PAY000649,INV000584,CUST0082,2022-02-21,23865.48
PAY000802,INV000716,CUST0109,2022-02-21,24623.83
PAY000736,INV000661,CUST0003,2022-02-21,48424.22
PAY000796,INV000711,CUST0102,2022-02-21,44837.58
PAY000765,INV000685,CUST0049,2022-02-21,34159.7
PAY000882,INV000790,CUST0028,2022-02-21,15652.21
PAY000807,INV000720,CUST0114,2022-02-21,31355.0
PAY000662,INV000595,CUST0102,2022-02-21,31926.87
PAY000669,INV000602,CUST0114,2022-02-21,31281.18
PAY000768,INV000688,CUST0055,2022-02-21,41521.29
PAY000648,INV000583,CUST0081,2022-02-21,43327.37
PAY000751,INV000674,CUST0028,2022-02-21,41020.96
PAY000795,INV000710,CUST0098,2022-02-21,48820.78
PAY000828,INV000738,CUST0145,2022-02-21,49851.07
PAY000712,INV000644,CUST0204,2022-02-21,36420.7
PAY000792,INV000708,CUST0094,2022-02-21,45768.23
PAY000290,INV000256,CUST0070,2022-02-21,28351.0
PAY000841,INV000751,CUST0178,2022-02-21,17193.63
PAY000846,INV000756,CUST0187,2022-02-22,43305.65
PAY000753,INV000676,CUST0031,2022-02-22,24963.61
PAY000754,INV000677,CUST0032,2022-02-22,30352.64
PAY000808,INV000721,CUST0116,2022-02-22,29853.14
PAY000835,INV000745,CUST0158,2022-02-22,38848.66
PAY000866,INV000776,CUST0226,2022-02-22,29538.58
PAY000780,INV000698,CUST0075,2022-02-22,46114.6
PAY000865,INV000775,CUST0225,2022-02-22,48325.4
PAY000767,INV000687,CUST0051,2022-02-22,21771.82
PAY000888,INV000794,CUST0033,2022-02-22,45303.86
PAY000809,INV000722,CUST0117,2022-02-22,38642.99
PAY000746,INV000669,CUST0016,2022-02-22,49698.91
PAY000641,INV000577,CUST0066,2022-02-22,30212.91
PAY000668,INV000601,CUST0113,2022-02-22,29760.5
PAY000711,INV000643,CUST0203,2022-02-22,14515.6
PAY000616,INV000554,CUST0022,2022-02-22,40840.39
PAY000735,INV000660,CUST0002,2022-02-22,30477.03
PAY000738,INV000663,CUST0007,2022-02-22,25631.42
PAY000610,INV000548,CUST0012,2022-02-22,6367.63
PAY000689,INV000622,CUST0156,2022-02-22,34475.94
PAY000748,INV000671,CUST0023,2022-02-22,50396.93
PAY000970,INV000870,CUST0205,2022-02-23,52338.55
PAY000749,INV000672,CUST0024,2022-02-23,40017.17
PAY000674,INV000607,CUST0121,2022-02-23,30645.75
PAY000811,INV000724,CUST0119,2022-02-23,33172.08
PAY000793,INV000709,CUST0097,2022-02-23,10623.83
PAY000812,INV000725,CUST0121,2022-02-23,26437.04
PAY000714,INV000645,CUST0205,2022-02-23,39111.95
PAY000715,INV000646,CUST0207,2022-02-23,22137.62
PAY000644,INV000580,CUST0077,2022-02-23,20559.12
PAY000595,INV000536,CUST0219,2022-02-23,20682.75
PAY000777,INV000695,CUST0071,2022-02-23,55585.13
PAY000629,INV000565,CUST0040,2022-02-23,25718.94
PAY000805,INV000718,CUST0111,2022-02-23,44198.47
PAY000840,INV000750,CUST0167,2022-02-23,33267.41
PAY000769,INV000689,CUST0057,2022-02-23,12802.31
PAY000923,INV000826,CUST0102,2022-02-23,41495.04
PAY000556,INV000497,CUST0144,2022-02-23,5327.28
PAY000755,INV000678,CUST0034,2022-02-23,36860.18
PAY000847,INV000757,CUST0188,2022-02-23,50779.99
PAY000854,INV000765,CUST0199,2022-02-23,50635.92
PAY000756,INV000679,CUST0035,2022-02-23,11662.69
PAY000848,INV000759,CUST0191,2022-02-24,31893.58
PAY000935,INV000839,CUST0135,2022-02-24,25723.04
PAY000740,INV000664,CUST0008,2022-02-24,21588.53
PAY000813,INV000726,CUST0122,2022-02-24,23977.53
PAY000785,INV000702,CUST0079,2022-02-24,39603.09
PAY000806,INV000719,CUST0112,2022-02-24,38875.5
PAY000977,INV000877,CUST0227,2022-02-24,42212.3
PAY000967,INV000867,CUST0201,2022-02-24,57577.73
PAY000979,INV000879,CUST0230,2022-02-24,53019.79
PAY000799,INV000713,CUST0105,2022-02-24,60897.33
PAY000831,INV000741,CUST0148,2022-02-24,25942.24
PAY000864,INV000774,CUST0224,2022-02-24,24315.22
PAY000975,INV000874,CUST0213,2022-02-24,37140.61
PAY000844,INV000754,CUST0183,2022-02-24,49012.16
PAY000685,INV000619,CUST0148,2022-02-25,16850.92
PAY000898,INV000804,CUST0053,2022-02-25,38355.02
PAY000652,INV000586,CUST0085,2022-02-25,17930.46
PAY000818,INV000731,CUST0130,2022-02-25,48112.36
PAY000957,INV000858,CUST0181,2022-02-25,56758.19
PAY000855,INV000766,CUST0202,2022-02-25,20861.68
PAY000962,INV000863,CUST0195,2022-02-25,52200.14
PAY000566,INV000507,CUST0164,2022-02-25,34593.15
PAY000721,INV000649,CUST0211,2022-02-25,17233.39
PAY000981,INV000881,CUST0233,2022-02-25,45256.59
PAY000950,INV000853,CUST0161,2022-02-25,33680.16
PAY000910,INV000815,CUST0081,2022-02-25,39926.23
PAY000920,INV000823,CUST0098,2022-02-25,47326.42
PAY000926,INV000829,CUST0106,2022-02-25,45315.91
PAY000982,INV000882,CUST0234,2022-02-25,32424.35
PAY000744,INV000668,CUST0015,2022-02-25,17066.15
PAY000875,INV000783,CUST0009,2022-02-25,26033.68
PAY000383,INV000336,CUST0039,2022-02-26,14851.49
PAY000642,INV000578,CUST0068,2022-02-26,21661.24
PAY000921,INV000824,CUST0099,2022-02-26,51176.67
PAY000822,INV000734,CUST0137,2022-02-26,31338.75
PAY000782,INV000700,CUST0077,2022-02-26,21873.62
PAY000948,INV000851,CUST0157,2022-02-26,35664.32
PAY000761,INV000681,CUST0040,2022-02-26,26891.17
PAY000845,INV000755,CUST0185,2022-02-26,51512.56
PAY000608,INV000547,CUST0010,2022-02-26,26245.51
PAY000607,INV000546,CUST0009,2022-02-26,22187.02
PAY000925,INV000828,CUST0105,2022-02-26,57239.52
PAY000904,INV000810,CUST0071,2022-02-26,34997.2
PAY000974,INV000873,CUST0211,2022-02-26,33949.89
PAY000682,INV000616,CUST0141,2022-02-26,35755.47
PAY000893,INV000799,CUST0042,2022-02-26,56697.1
PAY000892,INV000798,CUST0040,2022-02-26,45765.29
PAY000899,INV000805,CUST0061,2022-02-26,35087.27
PAY000958,INV000859,CUST0185,2022-02-27,53548.92
PAY000515,INV000459,CUST0070,2022-02-27,33206.47
PAY000858,INV000768,CUST0208,2022-02-27,36518.85
PAY000772,INV000691,CUST0063,2022-02-27,23426.01
PAY000815,INV000728,CUST0125,2022-02-27,66142.55
PAY000871,INV000779,CUST0232,2022-02-27,20125.89
PAY000731,INV000657,CUST0226,2022-02-27,11330.06
PAY000945,INV000848,CUST0149,2022-02-27,35245.62
PAY000943,INV000846,CUST0145,2022-02-27,46154.61
PAY000789,INV000705,CUST0089,2022-02-27,33809.9
PAY000932,INV000836,CUST0128,2022-02-27,37073.76
PAY000976,INV000876,CUST0224,2022-02-27,19788.59
PAY000791,INV000707,CUST0091,2022-02-27,52072.95
PAY000891,INV000797,CUST0036,2022-02-27,48202.24
PAY000778,INV000696,CUST0072,2022-02-27,33888.33
PAY000966,INV000866,CUST0199,2022-02-27,43005.87
PAY000883,INV000790,CUST0028,2022-02-28,27667.09
PAY000291,INV000256,CUST0070,2022-02-28,43864.47
PAY000797,INV000712,CUST0104,2022-02-28,15651.15
PAY000803,INV000716,CUST0109,2022-02-28,14492.94
PAY000286,INV000252,CUST0059,2022-02-28,9880.54
PAY000927,INV000830,CUST0110,2022-02-28,40836.5
PAY000924,INV000827,CUST0103,2022-02-28,58285.38
PAY000907,INV000812,CUST0073,2022-02-28,36908.12
PAY000915,INV000819,CUST0092,2022-02-28,19042.48
PAY001108,INV000995,CUST0209,2022-02-28,32006.85
PAY000612,INV000551,CUST0018,2022-02-28,31652.45
PAY000563,INV000504,CUST0159,2022-02-28,27548.33
PAY000941,INV000844,CUST0142,2022-02-28,61416.03
PAY000897,INV000803,CUST0052,2022-02-28,34264.62
PAY000894,INV000800,CUST0043,2022-02-28,34285.43
PAY000889,INV000795,CUST0034,2022-03-01,33206.76
PAY000437,INV000389,CUST0146,2022-03-01,9700.93
PAY001072,INV000962,CUST0145,2022-03-01,55021.12
PAY000959,INV000860,CUST0188,2022-03-01,56626.15
PAY000963,INV000864,CUST0196,2022-03-01,7642.88
PAY000742,INV000666,CUST0012,2022-03-01,17408.77
PAY000739,INV000663,CUST0007,2022-03-01,25890.57
PAY000918,INV000821,CUST0096,2022-03-01,37094.8
PAY000973,INV000872,CUST0208,2022-03-01,40627.28
PAY000909,INV000814,CUST0075,2022-03-01,52514.4
PAY000814,INV000727,CUST0123,2022-03-01,27953.0
PAY000939,INV000842,CUST0140,2022-03-01,44160.64
PAY000826,INV000737,CUST0143,2022-03-01,22483.04
PAY000635,INV000571,CUST0054,2022-03-01,40077.31
PAY000879,INV000787,CUST0020,2022-03-01,49362.79
PAY000946,INV000849,CUST0155,2022-03-01,36641.47
PAY000896,INV000802,CUST0046,2022-03-02,45420.99
PAY000903,INV000809,CUST0069,2022-03-02,35863.94
PAY001062,INV000953,CUST0130,2022-03-02,46185.55
PAY000911,INV000816,CUST0089,2022-03-02,65033.99
PAY000917,INV000820,CUST0093,2022-03-02,34651.38
PAY000900,INV000806,CUST0064,2022-03-02,44163.02
PAY000873,INV000781,CUST0003,2022-03-02,40634.48
PAY000929,INV000832,CUST0116,2022-03-02,35265.38
PAY000928,INV000831,CUST0114,2022-03-02,28326.0
PAY000971,INV000870,CUST0205,2022-03-02,25142.22
PAY000881,INV000789,CUST0025,2022-03-02,7156.17
PAY000692,INV000625,CUST0162,2022-03-02,3385.57
PAY000794,INV000709,CUST0097,2022-03-02,14682.54
PAY000700,INV000632,CUST0179,2022-03-02,7720.45
PAY000867,INV000777,CUST0229,2022-03-02,13005.96
PAY000770,INV000689,CUST0057,2022-03-02,21728.75
PAY000737,INV000662,CUST0004,2022-03-02,26555.03
PAY000757,INV000679,CUST0035,2022-03-02,11863.29
PAY000995,INV000894,CUST0029,2022-03-02,51422.32
PAY001097,INV000985,CUST0182,2022-03-02,44087.64
PAY001123,INV001009,CUST0233,2022-03-02,56526.34
PAY001081,INV000970,CUST0158,2022-03-03,44819.23
PAY000978,INV000878,CUST0229,2022-03-03,29267.14
PAY000823,INV000735,CUST0141,2022-03-03,20189.56
PAY000949,INV000852,CUST0158,2022-03-03,43325.23
PAY000940,INV000843,CUST0141,2022-03-03,27890.16
PAY000869,INV000778,CUST0231,2022-03-03,16648.07
PAY000951,INV000854,CUST0166,2022-03-04,38281.39
PAY000745,INV000668,CUST0015,2022-03-04,12892.14
PAY000884,INV000791,CUST0029,2022-03-04,40664.08
PAY000885,INV000792,CUST0030,2022-03-04,18209.05
PAY000919,INV000822,CUST0097,2022-03-04,25511.04
PAY001101,INV000989,CUST0195,2022-03-04,49151.77
PAY000942,INV000845,CUST0143,2022-03-04,31847.31
PAY000953,INV000856,CUST0178,2022-03-04,7663.64
PAY001124,INV001010,CUST0235,2022-03-04,46386.57
PAY000699,INV000631,CUST0176,2022-03-04,12265.68
PAY000965,INV000865,CUST0197,2022-03-04,31428.96
PAY000851,INV000762,CUST0194,2022-03-04,31370.04
PAY001061,INV000952,CUST0128,2022-03-04,38817.92
PAY000902,INV000808,CUST0067,2022-03-04,53857.94
PAY000912,INV000817,CUST0090,2022-03-04,14332.87
PAY000856,INV000766,CUST0202,2022-03-04,36429.0
PAY000933,INV000837,CUST0131,2022-03-04,29870.89
PAY000686,INV000619,CUST0148,2022-03-04,9373.07
PAY001093,INV000981,CUST0172,2022-03-04,45880.09
PAY000567,INV000508,CUST0165,2022-03-04,31709.56
